Trx_Rank,Points,Trx_Vlu,Trx_Age,Customer_Age,Category In English,User_Id,Mer_Name
1,23320,2332.0,233,233,Grocery,21930,Rajasthan Handicrafts
1,1580,158.0,242,34,Grocery,21933,Rajasthan Handicrafts
2,780,78.0,34,34,Grocery,21933,Rajasthan Handicrafts
1,2420,242.0,300,300,Grocery,21934,Rajasthan Handicrafts
1,940,94.0,85,85,Grocery,21935,Rajasthan Handicrafts
1,2760,276.0,89,89,Grocery,21942,Rajasthan Handicrafts
1,2500,250.0,34,34,Grocery,21944,Rajasthan Handicrafts
1,3800,380.0,214,214,Grocery,21946,Rajasthan Handicrafts
1,3260,326.0,152,152,Grocery,21951,Rajasthan Handicrafts
1,2780,278.0,3,3,Grocery,21954,Rajasthan Handicrafts
1,1720,172.0,219,219,Grocery,21956,Rajasthan Handicrafts
2,1720,172.0,219,219,Grocery,21956,Rajasthan Handicrafts
1,450,45.0,6,6,Grocery,21957,Rajasthan Handicrafts
1,900,90.0,19,19,Grocery,21959,Rajasthan Handicrafts
1,1640,164.0,61,61,Grocery,21960,Rajasthan Handicrafts
1,1760,176.0,41,41,Grocery,21962,Rajasthan Handicrafts
1,1900,190.0,27,27,Grocery,21963,Rajasthan Handicrafts
1,1100,110.0,215,215,Grocery,21964,Rajasthan Handicrafts
1,4600,460.0,329,329,Grocery,21967,Rajasthan Handicrafts
1,2470,247.0,41,41,Grocery,21971,Rajasthan Handicrafts
1,3151,315.1,26,26,Grocery,21972,Rajasthan Handicrafts
1,3200,320.0,184,184,Grocery,21976,Rajasthan Handicrafts
1,1650,165.0,20,20,Grocery,21977,Rajasthan Handicrafts
1,3520,352.0,61,61,Grocery,21980,Rajasthan Handicrafts
1,4798,479.8,42,42,Grocery,21981,Rajasthan Handicrafts
1,3640,364.0,92,92,Grocery,21984,Rajasthan Handicrafts
1,2954,295.4,318,318,Grocery,21985,Rajasthan Handicrafts
1,2195,219.5,218,107,Grocery,21988,Rajasthan Handicrafts
2,780,78.0,107,107,Grocery,21988,Rajasthan Handicrafts
1,1760,176.0,304,304,Grocery,21990,Rajasthan Handicrafts
1,2670,267.0,13,13,Grocery,21991,Rajasthan Handicrafts
1,2020,202.0,154,154,Grocery,21994,Rajasthan Handicrafts
1,1663,166.3,254,254,Grocery,22002,Rajasthan Handicrafts
1,2540,254.0,1,1,Grocery,22004,Rajasthan Handicrafts
1,6980,698.0,203,203,Grocery,22007,Rajasthan Handicrafts
1,2780,278.0,41,41,Grocery,22009,Rajasthan Handicrafts
1,1300,130.0,262,262,Grocery,22014,Rajasthan Handicrafts
1,1680,168.0,276,276,Grocery,22016,Rajasthan Handicrafts
1,6350,635.0,270,270,Grocery,22021,Rajasthan Handicrafts
1,4508,450.8,18,18,Grocery,22028,Rajasthan Handicrafts
1,980,98.0,278,95,Grocery,22032,Rajasthan Handicrafts
2,560,56.0,95,95,Grocery,22032,Rajasthan Handicrafts
1,380,38.0,49,49,Grocery,22033,Rajasthan Handicrafts
1,4160,416.0,12,12,Grocery,22035,Rajasthan Handicrafts
1,1560,156.0,90,90,Grocery,22038,Rajasthan Handicrafts
1,2300,230.0,53,53,Grocery,22039,Rajasthan Handicrafts
1,6930,693.0,27,27,Grocery,22040,Rajasthan Handicrafts
1,1330,133.0,250,250,Grocery,22041,Rajasthan Handicrafts
1,620,62.0,32,32,Grocery,22045,Rajasthan Handicrafts
1,3012,301.2,224,224,Grocery,22046,Rajasthan Handicrafts
1,1970,197.0,270,270,Grocery,22054,Rajasthan Handicrafts
1,1870,187.0,272,272,Grocery,22055,Rajasthan Handicrafts
1,4280,428.0,41,41,Grocery,22057,Rajasthan Handicrafts
1,2740,274.0,248,248,Grocery,22058,Rajasthan Handicrafts
1,1980,198.0,8,8,Grocery,22059,Rajasthan Handicrafts
1,4180,418.0,43,43,Grocery,22066,Rajasthan Handicrafts
1,5000,500.0,259,259,Grocery,22068,Rajasthan Handicrafts
1,280,28.0,207,59,Grocery,22072,Rajasthan Handicrafts
2,409,40.9,93,59,Grocery,22072,Rajasthan Handicrafts
3,240,24.0,59,59,Grocery,22072,Rajasthan Handicrafts
1,1900,190.0,168,168,Grocery,22075,Rajasthan Handicrafts
1,1600,160.0,218,218,Grocery,22081,Rajasthan Handicrafts
1,4140,414.0,27,27,Grocery,22082,Rajasthan Handicrafts
1,2060,206.0,135,135,Grocery,22085,Rajasthan Handicrafts
1,2920,292.0,270,270,Grocery,22087,Rajasthan Handicrafts
1,1840,184.0,260,41,Grocery,22089,Rajasthan Handicrafts
2,1230,123.0,41,41,Grocery,22089,Rajasthan Handicrafts
1,1320,132.0,309,309,Grocery,22091,Rajasthan Handicrafts
1,690,69.0,251,251,Grocery,22093,Rajasthan Handicrafts
1,1990,199.0,270,269,Grocery,22094,Rajasthan Handicrafts
2,540,54.0,269,269,Grocery,22094,Rajasthan Handicrafts
1,2960,296.0,36,36,Grocery,22095,Rajasthan Handicrafts
1,3280,328.0,29,29,Grocery,22098,Rajasthan Handicrafts
1,1880,188.0,34,34,Grocery,22102,Rajasthan Handicrafts
1,8800,880.0,48,48,Grocery,22103,Rajasthan Handicrafts
1,3730,373.0,258,258,Grocery,22104,Rajasthan Handicrafts
1,2700,270.0,223,223,Grocery,22105,Rajasthan Handicrafts
1,5470,547.0,13,13,Grocery,22109,Rajasthan Handicrafts
1,24080,2408.0,182,137,Grocery,22110,Rajasthan Handicrafts
1,1900,190.0,27,27,Grocery,22111,Rajasthan Handicrafts
1,1560,156.0,200,200,Grocery,22113,Rajasthan Handicrafts
1,2280,228.0,275,275,Grocery,22118,Rajasthan Handicrafts
1,25840,2584.0,174,174,Grocery,22120,Rajasthan Handicrafts
1,7600,760.0,34,34,Grocery,22124,Rajasthan Handicrafts
1,1900,190.0,104,32,Grocery,22125,Rajasthan Handicrafts
2,880,88.0,32,32,Grocery,22125,Rajasthan Handicrafts
1,11800,1180.0,293,293,Grocery,22128,Rajasthan Handicrafts
1,2740,274.0,13,13,Grocery,22130,Rajasthan Handicrafts
1,3500,350.0,264,264,Grocery,22131,Rajasthan Handicrafts
1,2320,232.0,109,109,Grocery,22134,Rajasthan Handicrafts
1,5120,512.0,50,50,Grocery,22136,Rajasthan Handicrafts
1,10270,1027.0,252,252,Grocery,22141,Rajasthan Handicrafts
1,3960,396.0,246,246,Grocery,22143,Rajasthan Handicrafts
1,1320,132.0,45,45,Grocery,22146,Rajasthan Handicrafts
1,2760,276.0,240,240,Grocery,22147,Rajasthan Handicrafts
1,1880,188.0,67,67,Grocery,22148,Rajasthan Handicrafts
1,3300,330.0,124,124,Grocery,22149,Rajasthan Handicrafts
1,1183,118.3,82,82,Grocery,22150,Rajasthan Handicrafts
1,2340,234.0,124,124,Grocery,22151,Rajasthan Handicrafts
1,1520,152.0,197,197,Grocery,22152,Rajasthan Handicrafts
1,1540,154.0,260,260,Grocery,22164,Rajasthan Handicrafts
1,1039,103.9,86,86,Grocery,22172,Rajasthan Handicrafts
1,3500,350.0,221,221,Grocery,22173,Rajasthan Handicrafts
1,2180,218.0,139,139,Grocery,22175,Rajasthan Handicrafts
1,520,52.0,128,128,Grocery,22184,Rajasthan Handicrafts
1,760,76.0,114,100,Grocery,22187,Rajasthan Handicrafts
1,1870,187.0,251,251,Grocery,22194,Rajasthan Handicrafts
1,2011,201.1,152,152,Grocery,22196,Rajasthan Handicrafts
1,4131,413.1,220,36,Grocery,22197,Rajasthan Handicrafts
2,600,60.0,86,36,Grocery,22197,Rajasthan Handicrafts
3,300,30.0,47,36,Grocery,22197,Rajasthan Handicrafts
4,156,15.6,36,36,Grocery,22197,Rajasthan Handicrafts
1,2500,250.0,138,138,Grocery,22198,Rajasthan Handicrafts
1,2340,234.0,73,73,Grocery,22199,Rajasthan Handicrafts
1,1460,146.0,23,23,Grocery,22202,Rajasthan Handicrafts
1,1400,140.0,295,295,Grocery,22203,Rajasthan Handicrafts
1,2000,200.0,316,316,Grocery,22206,Rajasthan Handicrafts
1,1300,130.0,263,263,Grocery,22207,Rajasthan Handicrafts
1,1746,174.6,305,305,Grocery,22208,Rajasthan Handicrafts
1,550,55.0,256,256,Grocery,22209,Rajasthan Handicrafts
1,4140,414.0,290,41,Grocery,22213,Rajasthan Handicrafts
2,1710,171.0,41,41,Grocery,22213,Rajasthan Handicrafts
1,2040,204.0,317,317,Grocery,22215,Rajasthan Handicrafts
1,6480,648.0,8,8,Grocery,22218,Rajasthan Handicrafts
1,2600,260.0,27,24,Grocery,22220,Rajasthan Handicrafts
2,2420,242.0,24,24,Grocery,22220,Rajasthan Handicrafts
1,480,48.0,40,40,Grocery,22223,Rajasthan Handicrafts
1,1220,122.0,148,144,Grocery,22226,Rajasthan Handicrafts
2,1600,160.0,144,144,Grocery,22226,Rajasthan Handicrafts
1,1500,150.0,304,304,Grocery,22227,Rajasthan Handicrafts
1,740,74.0,302,27,Grocery,22228,Rajasthan Handicrafts
2,1010,101.0,27,27,Grocery,22228,Rajasthan Handicrafts
1,2060,206.0,318,121,Grocery,22229,Rajasthan Handicrafts
2,250,25.0,250,121,Grocery,22229,Rajasthan Handicrafts
3,620,62.0,121,121,Grocery,22229,Rajasthan Handicrafts
1,1760,176.0,34,34,Grocery,22230,Rajasthan Handicrafts
1,1640,164.0,132,132,Grocery,22233,Rajasthan Handicrafts
1,960,96.0,265,265,Grocery,22240,Rajasthan Handicrafts
1,5500,550.0,282,282,Grocery,22242,Rajasthan Handicrafts
1,6600,660.0,249,249,Grocery,22248,Rajasthan Handicrafts
1,5020,502.0,12,12,Grocery,22249,Rajasthan Handicrafts
1,1540,154.0,34,34,Grocery,22250,Rajasthan Handicrafts
1,2900,290.0,126,126,Grocery,22252,Rajasthan Handicrafts
1,2430,243.0,258,258,Grocery,22253,Rajasthan Handicrafts
1,3640,364.0,76,76,Grocery,22254,Rajasthan Handicrafts
1,1840,184.0,171,171,Grocery,22255,Rajasthan Handicrafts
1,1150,115.0,270,270,Grocery,22256,Rajasthan Handicrafts
1,1840,184.0,246,246,Grocery,22257,Rajasthan Handicrafts
1,4060,406.0,92,92,Grocery,22258,Rajasthan Handicrafts
1,720,72.0,274,274,Grocery,22267,Rajasthan Handicrafts
1,7910,791.0,13,13,Grocery,22270,Rajasthan Handicrafts
1,2400,240.0,242,15,Grocery,22271,Rajasthan Handicrafts
2,2300,230.0,15,15,Grocery,22271,Rajasthan Handicrafts
1,1940,194.0,256,256,Grocery,22272,Rajasthan Handicrafts
1,3630,363.0,258,258,Grocery,22273,Rajasthan Handicrafts
1,1740,174.0,68,68,Grocery,22276,Rajasthan Handicrafts
1,2795,279.5,298,298,Grocery,22277,Rajasthan Handicrafts
1,1400,140.0,235,235,Grocery,22278,Rajasthan Handicrafts
1,720,72.0,251,251,Grocery,22285,Rajasthan Handicrafts
1,3780,378.0,248,248,Grocery,22287,Rajasthan Handicrafts
1,1660,166.0,302,302,Grocery,22288,Rajasthan Handicrafts
1,2080,208.0,151,80,Grocery,22291,Rajasthan Handicrafts
2,800,80.0,80,80,Grocery,22291,Rajasthan Handicrafts
1,3600,360.0,226,88,Grocery,22293,Rajasthan Handicrafts
2,1120,112.0,88,88,Grocery,22293,Rajasthan Handicrafts
1,2220,222.0,25,25,Grocery,22294,Rajasthan Handicrafts
1,2660,266.0,238,238,Grocery,22295,Rajasthan Handicrafts
1,600,60.0,71,71,Grocery,22298,Rajasthan Handicrafts
1,1520,152.0,78,78,Grocery,22300,Rajasthan Handicrafts
1,2174,217.4,71,71,Grocery,22301,Rajasthan Handicrafts
1,1560,156.0,302,302,Grocery,22303,Rajasthan Handicrafts
1,2120,212.0,263,263,Grocery,22305,Rajasthan Handicrafts
1,2493,249.3,264,20,Grocery,22306,Rajasthan Handicrafts
2,500,50.0,20,20,Grocery,22306,Rajasthan Handicrafts
1,2920,292.0,286,286,Grocery,22308,Rajasthan Handicrafts
1,3000,300.0,28,28,Grocery,22311,Rajasthan Handicrafts
1,2460,246.0,157,157,Grocery,22313,Rajasthan Handicrafts
1,4430,443.0,20,20,Grocery,22314,Rajasthan Handicrafts
1,3000,300.0,133,28,Grocery,22316,Rajasthan Handicrafts
2,2200,220.0,28,28,Grocery,22316,Rajasthan Handicrafts
1,2420,242.0,46,46,Grocery,22318,Rajasthan Handicrafts
1,4300,430.0,143,143,Grocery,22321,Rajasthan Handicrafts
1,1820,182.0,124,124,Grocery,22323,Rajasthan Handicrafts
1,2340,234.0,54,54,Grocery,22324,Rajasthan Handicrafts
1,20540,2054.0,165,55,Grocery,22325,Rajasthan Handicrafts
2,12320,1232.0,55,55,Grocery,22325,Rajasthan Handicrafts
1,820,82.0,215,6,Grocery,22326,Rajasthan Handicrafts
2,480,48.0,6,6,Grocery,22326,Rajasthan Handicrafts
1,1068,106.8,253,41,Grocery,22329,Rajasthan Handicrafts
2,690,69.0,41,41,Grocery,22329,Rajasthan Handicrafts
1,5600,560.0,283,283,Grocery,22330,Rajasthan Handicrafts
1,400,40.0,238,34,Grocery,22333,Rajasthan Handicrafts
2,400,40.0,34,34,Grocery,22333,Rajasthan Handicrafts
1,1500,150.0,330,34,Grocery,22334,Rajasthan Handicrafts
2,1060,106.0,34,34,Grocery,22334,Rajasthan Handicrafts
1,2720,272.0,250,250,Grocery,22335,Rajasthan Handicrafts
1,1440,144.0,27,27,Grocery,22336,Rajasthan Handicrafts
1,16000,1600.0,314,41,Grocery,22338,Rajasthan Handicrafts
2,4070,407.0,258,41,Grocery,22338,Rajasthan Handicrafts
3,5300,530.0,41,41,Grocery,22338,Rajasthan Handicrafts
1,1300,130.0,116,116,Grocery,22340,Rajasthan Handicrafts
1,760,76.0,11,11,Grocery,22341,Rajasthan Handicrafts
1,21860,2186.0,299,299,Grocery,22343,Rajasthan Handicrafts
1,2410,241.0,221,221,Grocery,22355,Rajasthan Handicrafts
1,6480,648.0,27,27,Grocery,22367,Rajasthan Handicrafts
1,1840,184.0,27,27,Grocery,22370,Rajasthan Handicrafts
1,1260,126.0,228,43,Grocery,22371,Rajasthan Handicrafts
2,380,38.0,43,43,Grocery,22371,Rajasthan Handicrafts
1,1220,122.0,312,65,Grocery,22372,Rajasthan Handicrafts
2,1200,120.0,65,65,Grocery,22372,Rajasthan Handicrafts
1,420,42.0,63,63,Grocery,22373,Rajasthan Handicrafts
1,5400,540.0,27,27,Grocery,22375,Rajasthan Handicrafts
1,2120,212.0,269,269,Grocery,22379,Rajasthan Handicrafts
1,167690,16769.0,271,41,Grocery,22380,Rajasthan Handicrafts
2,158640,15864.0,41,41,Grocery,22380,Rajasthan Handicrafts
1,2756,275.6,18,18,Grocery,22381,Rajasthan Handicrafts
1,1360,136.0,14,14,Grocery,22382,Rajasthan Handicrafts
1,1900,190.0,101,101,Grocery,22383,Rajasthan Handicrafts
1,2273,227.3,323,323,Grocery,22385,Rajasthan Handicrafts
1,2603,260.3,79,79,Grocery,22387,Rajasthan Handicrafts
1,820,82.0,88,88,Grocery,22388,Rajasthan Handicrafts
1,3430,343.0,255,41,Grocery,22390,Rajasthan Handicrafts
2,1170,117.0,41,41,Grocery,22390,Rajasthan Handicrafts
1,3400,340.0,265,55,Grocery,22393,Rajasthan Handicrafts
2,1227,122.7,55,55,Grocery,22393,Rajasthan Handicrafts
1,1500,150.0,328,85,Grocery,22398,Rajasthan Handicrafts
2,860,86.0,322,85,Grocery,22398,Rajasthan Handicrafts
3,700,70.0,249,85,Grocery,22398,Rajasthan Handicrafts
4,1020,102.0,85,85,Grocery,22398,Rajasthan Handicrafts
1,3350,335.0,270,34,Grocery,22399,Rajasthan Handicrafts
2,1520,152.0,34,34,Grocery,22399,Rajasthan Handicrafts
1,1700,170.0,20,20,Grocery,22402,Rajasthan Handicrafts
1,1180,118.0,211,211,Grocery,22403,Rajasthan Handicrafts
1,2240,224.0,147,147,Grocery,22404,Rajasthan Handicrafts
1,3500,350.0,255,20,Grocery,22405,Rajasthan Handicrafts
1,15740,1574.0,237,237,Grocery,22406,Rajasthan Handicrafts
1,1280,128.0,333,333,Grocery,22408,Rajasthan Handicrafts
1,2860,286.0,34,34,Grocery,22409,Rajasthan Handicrafts
1,870,87.0,270,6,Grocery,22411,Rajasthan Handicrafts
2,1750,175.0,6,6,Grocery,22411,Rajasthan Handicrafts
1,2330,233.0,125,125,Grocery,22414,Rajasthan Handicrafts
1,2180,218.0,174,42,Grocery,22415,Rajasthan Handicrafts
2,3600,360.0,42,42,Grocery,22415,Rajasthan Handicrafts
1,379,37.9,315,312,Grocery,22416,Rajasthan Handicrafts
2,2680,268.0,312,312,Grocery,22416,Rajasthan Handicrafts
1,1636,163.6,189,189,Grocery,22417,Rajasthan Handicrafts
1,1680,168.0,292,41,Grocery,22420,Rajasthan Handicrafts
2,650,65.0,41,41,Grocery,22420,Rajasthan Handicrafts
1,4280,428.0,266,266,Grocery,22421,Rajasthan Handicrafts
1,22000,2200.0,197,197,Grocery,22424,Rajasthan Handicrafts
1,2260,226.0,22,22,Grocery,22426,Rajasthan Handicrafts
1,10000,1000.0,83,83,Grocery,22427,Rajasthan Handicrafts
1,4740,474.0,13,13,Grocery,22429,Rajasthan Handicrafts
1,4017,401.7,18,18,Grocery,22431,Rajasthan Handicrafts
1,700,70.0,268,268,Grocery,22435,Rajasthan Handicrafts
1,4490,449.0,250,250,Grocery,22437,Rajasthan Handicrafts
1,1000,100.0,133,133,Grocery,22439,Rajasthan Handicrafts
1,720,72.0,322,322,Grocery,22440,Rajasthan Handicrafts
1,1940,194.0,268,82,Grocery,22448,Rajasthan Handicrafts
2,1000,100.0,82,82,Grocery,22448,Rajasthan Handicrafts
1,7640,764.0,52,52,Grocery,22450,Rajasthan Handicrafts
1,2460,246.0,192,192,Grocery,22452,Rajasthan Handicrafts
1,2000,200.0,269,20,Grocery,22453,Rajasthan Handicrafts
2,2770,277.0,20,20,Grocery,22453,Rajasthan Handicrafts
1,3000,300.0,27,27,Grocery,22455,Rajasthan Handicrafts
1,3560,356.0,145,145,Grocery,22463,Rajasthan Handicrafts
1,8100,810.0,55,55,Grocery,22464,Rajasthan Handicrafts
1,1690,169.0,20,20,Grocery,22468,Rajasthan Handicrafts
1,3168,316.8,50,50,Grocery,22469,Rajasthan Handicrafts
2,543,54.3,50,50,Grocery,22469,Rajasthan Handicrafts
1,3730,373.0,20,20,Grocery,22471,Rajasthan Handicrafts
1,2200,220.0,111,111,Grocery,22473,Rajasthan Handicrafts
1,940,94.0,70,70,Grocery,22480,Rajasthan Handicrafts
1,1760,176.0,143,143,Grocery,22494,Rajasthan Handicrafts
1,2330,233.0,34,34,Grocery,22495,Rajasthan Handicrafts
1,1500,150.0,286,42,Grocery,22496,Rajasthan Handicrafts
2,940,94.0,42,42,Grocery,22496,Rajasthan Handicrafts
1,2330,233.0,308,308,Grocery,22499,Rajasthan Handicrafts
1,2480,248.0,22,22,Grocery,22501,Rajasthan Handicrafts
1,4300,430.0,35,35,Grocery,22508,Rajasthan Handicrafts
1,1290,129.0,255,255,Grocery,22513,Rajasthan Handicrafts
1,3179,317.9,1,1,Grocery,22515,Rajasthan Handicrafts
1,1400,140.0,231,231,Grocery,22516,Rajasthan Handicrafts
1,1760,176.0,145,145,Grocery,22517,Rajasthan Handicrafts
1,3200,320.0,267,267,Grocery,22519,Rajasthan Handicrafts
1,2660,266.0,51,51,Grocery,22520,Rajasthan Handicrafts
1,2420,242.0,140,140,Grocery,22524,Rajasthan Handicrafts
1,1860,186.0,101,101,Grocery,22525,Rajasthan Handicrafts
1,1190,119.0,260,260,Grocery,22526,Rajasthan Handicrafts
1,1220,122.0,285,285,Grocery,22528,Rajasthan Handicrafts
1,718,71.8,191,191,Grocery,22532,Rajasthan Handicrafts
1,6580,658.0,64,64,Grocery,22534,Rajasthan Handicrafts
1,2310,231.0,20,20,Grocery,22535,Rajasthan Handicrafts
1,1399,139.9,22,22,Grocery,22538,Rajasthan Handicrafts
1,2126,212.6,20,20,Grocery,22539,Rajasthan Handicrafts
1,3200,320.0,43,43,Grocery,22543,Rajasthan Handicrafts
1,5970,597.0,34,34,Grocery,22545,Rajasthan Handicrafts
1,5880,588.0,254,254,Grocery,22546,Rajasthan Handicrafts
1,4640,464.0,93,93,Grocery,22548,Rajasthan Handicrafts
1,3280,328.0,176,176,Grocery,22549,Rajasthan Handicrafts
1,1208,120.8,212,212,Grocery,22550,Rajasthan Handicrafts
1,4340,434.0,31,31,Grocery,22551,Rajasthan Handicrafts
1,3500,350.0,270,270,Grocery,22552,Rajasthan Handicrafts
1,1780,178.0,268,268,Grocery,22553,Rajasthan Handicrafts
1,1780,178.0,112,112,Grocery,22555,Rajasthan Handicrafts
1,1840,184.0,21,21,Grocery,22557,Rajasthan Handicrafts
1,3640,364.0,214,214,Grocery,22559,Rajasthan Handicrafts
1,960,96.0,34,34,Grocery,22560,Rajasthan Handicrafts
1,2130,213.0,41,41,Grocery,22561,Rajasthan Handicrafts
1,3100,310.0,180,180,Grocery,22563,Rajasthan Handicrafts
1,3360,336.0,165,165,Grocery,22566,Rajasthan Handicrafts
1,2130,213.0,27,27,Grocery,22567,Rajasthan Handicrafts
1,2160,216.0,195,195,Grocery,22569,Rajasthan Handicrafts
1,1555,155.5,264,264,Grocery,22570,Rajasthan Handicrafts
1,1650,165.0,269,269,Grocery,22577,Rajasthan Handicrafts
1,1060,106.0,264,264,Grocery,22578,Rajasthan Handicrafts
1,3000,300.0,155,155,Grocery,22580,Rajasthan Handicrafts
1,1578,157.8,302,302,Grocery,22583,Rajasthan Handicrafts
1,4690,469.0,20,20,Grocery,22588,Rajasthan Handicrafts
1,3017,301.7,287,287,Grocery,22590,Rajasthan Handicrafts
1,1820,182.0,32,32,Grocery,22591,Rajasthan Handicrafts
1,380,38.0,20,20,Grocery,22594,Rajasthan Handicrafts
1,1860,186.0,297,297,Grocery,22599,Rajasthan Handicrafts
1,1300,130.0,13,13,Grocery,22600,Rajasthan Handicrafts
1,3620,362.0,13,13,Grocery,22601,Rajasthan Handicrafts
1,520,52.0,269,34,Grocery,22603,Rajasthan Handicrafts
2,940,94.0,130,34,Grocery,22603,Rajasthan Handicrafts
3,580,58.0,34,34,Grocery,22603,Rajasthan Handicrafts
1,26000,2600.0,89,89,Grocery,22606,Rajasthan Handicrafts
1,1270,127.0,260,16,Grocery,22607,Rajasthan Handicrafts
2,640,64.0,16,16,Grocery,22607,Rajasthan Handicrafts
1,2020,202.0,321,321,Grocery,22608,Rajasthan Handicrafts
1,810,81.0,20,20,Grocery,22612,Rajasthan Handicrafts
1,1880,188.0,94,94,Grocery,22613,Rajasthan Handicrafts
1,3440,344.0,27,27,Grocery,22615,Rajasthan Handicrafts
1,2570,257.0,34,34,Grocery,22618,Rajasthan Handicrafts
1,940,94.0,73,73,Grocery,22619,Rajasthan Handicrafts
1,2440,244.0,314,314,Grocery,22621,Rajasthan Handicrafts
1,1753,175.3,244,13,Grocery,22622,Rajasthan Handicrafts
2,1770,177.0,13,13,Grocery,22622,Rajasthan Handicrafts
1,4200,420.0,41,41,Grocery,22623,Rajasthan Handicrafts
1,1760,176.0,215,215,Grocery,22625,Rajasthan Handicrafts
1,4340,434.0,278,74,Grocery,22627,Rajasthan Handicrafts
1,820,82.0,250,227,Grocery,22632,Rajasthan Handicrafts
2,1559,155.9,227,227,Grocery,22632,Rajasthan Handicrafts
1,4740,474.0,26,26,Grocery,22633,Rajasthan Handicrafts
1,5720,572.0,20,20,Grocery,22634,Rajasthan Handicrafts
1,3740,374.0,270,270,Grocery,22636,Rajasthan Handicrafts
1,690,69.0,20,20,Grocery,22644,Rajasthan Handicrafts
1,2190,219.0,27,27,Grocery,22647,Rajasthan Handicrafts
1,2000,200.0,189,47,Grocery,22652,Rajasthan Handicrafts
2,2560,256.0,189,47,Grocery,22652,Rajasthan Handicrafts
1,1220,122.0,250,250,Grocery,22654,Rajasthan Handicrafts
1,3980,398.0,168,168,Grocery,22655,Rajasthan Handicrafts
1,1220,122.0,305,305,Grocery,22657,Rajasthan Handicrafts
1,1300,130.0,230,230,Grocery,22658,Rajasthan Handicrafts
1,2040,204.0,270,99,Grocery,22662,Rajasthan Handicrafts
2,800,80.0,99,99,Grocery,22662,Rajasthan Handicrafts
1,1140,114.0,99,99,Grocery,22663,Rajasthan Handicrafts
1,1260,126.0,254,254,Grocery,22664,Rajasthan Handicrafts
1,2800,280.0,40,40,Grocery,22668,Rajasthan Handicrafts
1,1120,112.0,76,76,Grocery,22670,Rajasthan Handicrafts
1,1490,149.0,271,271,Grocery,22674,Rajasthan Handicrafts
1,3220,322.0,320,34,Grocery,22675,Rajasthan Handicrafts
2,770,77.0,254,34,Grocery,22675,Rajasthan Handicrafts
3,860,86.0,125,34,Grocery,22675,Rajasthan Handicrafts
4,850,85.0,34,34,Grocery,22675,Rajasthan Handicrafts
1,2530,253.0,271,271,Grocery,22677,Rajasthan Handicrafts
1,750,75.0,20,19,Grocery,22679,Rajasthan Handicrafts
2,1520,152.0,19,19,Grocery,22679,Rajasthan Handicrafts
1,630,63.0,306,174,Grocery,22681,Rajasthan Handicrafts
2,335,33.5,287,174,Grocery,22681,Rajasthan Handicrafts
3,260,26.0,219,174,Grocery,22681,Rajasthan Handicrafts
4,300,30.0,197,174,Grocery,22681,Rajasthan Handicrafts
5,2200,220.0,174,174,Grocery,22681,Rajasthan Handicrafts
1,820,82.0,263,263,Grocery,22682,Rajasthan Handicrafts
1,2660,266.0,27,27,Grocery,22684,Rajasthan Handicrafts
1,2878,287.8,6,6,Grocery,22685,Rajasthan Handicrafts
1,3320,332.0,327,26,Grocery,22687,Rajasthan Handicrafts
2,1880,188.0,26,26,Grocery,22687,Rajasthan Handicrafts
1,2740,274.0,151,151,Grocery,22689,Rajasthan Handicrafts
1,5700,570.0,86,86,Grocery,22693,Rajasthan Handicrafts
1,2420,242.0,126,126,Grocery,22696,Rajasthan Handicrafts
1,6185,618.5,226,226,Grocery,22698,Rajasthan Handicrafts
1,200,20.0,33,33,Grocery,22700,Rajasthan Handicrafts
1,1960,196.0,270,270,Grocery,22701,Rajasthan Handicrafts
1,920,92.0,13,13,Grocery,22702,Rajasthan Handicrafts
1,5110,511.0,15,15,Grocery,22703,Rajasthan Handicrafts
1,2780,278.0,234,234,Grocery,22704,Rajasthan Handicrafts
1,2500,250.0,20,20,Grocery,22708,Rajasthan Handicrafts
1,1840,184.0,103,103,Grocery,22713,Rajasthan Handicrafts
1,2060,206.0,33,33,Grocery,22715,Rajasthan Handicrafts
1,210,21.0,250,7,Grocery,22719,Rajasthan Handicrafts
2,260,26.0,217,7,Grocery,22719,Rajasthan Handicrafts
3,440,44.0,173,7,Grocery,22719,Rajasthan Handicrafts
4,1240,124.0,7,7,Grocery,22719,Rajasthan Handicrafts
1,2366,236.6,260,260,Grocery,22722,Rajasthan Handicrafts
1,2220,222.0,90,90,Grocery,22724,Rajasthan Handicrafts
1,440,44.0,295,295,Grocery,22725,Rajasthan Handicrafts
1,1680,168.0,120,19,Grocery,22726,Rajasthan Handicrafts
2,2420,242.0,19,19,Grocery,22726,Rajasthan Handicrafts
1,233,23.3,262,55,Grocery,22727,Rajasthan Handicrafts
2,640,64.0,189,55,Grocery,22727,Rajasthan Handicrafts
3,540,54.0,132,55,Grocery,22727,Rajasthan Handicrafts
4,500,50.0,55,55,Grocery,22727,Rajasthan Handicrafts
1,2360,236.0,218,218,Grocery,22729,Rajasthan Handicrafts
1,2280,228.0,12,12,Grocery,22741,Rajasthan Handicrafts
1,1860,186.0,269,269,Grocery,22742,Rajasthan Handicrafts
1,2200,220.0,228,228,Grocery,22746,Rajasthan Handicrafts
1,7420,742.0,188,188,Grocery,22747,Rajasthan Handicrafts
1,2075,207.5,15,15,Grocery,22749,Rajasthan Handicrafts
1,1980,198.0,330,71,Grocery,22754,Rajasthan Handicrafts
